"School ID","School Name","Decile","From","To","Number of deciles"
4119,"Miramar Christian School",5,2015,2017,3
4119,"Miramar Christian School",7,2008,2014,3
4119,"Miramar Christian School",8,2000,2007,3
4121,"Nelson College For Girls Prep School",9,2005,2007,3
4121,"Nelson College For Girls Prep School",10,2003,2017,3
4121,"Nelson College For Girls Prep School",99,2000,2002,3
4122,"Nelson College (Prep.Dept.)",9,2005,2014,2
4122,"Nelson College (Prep.Dept.)",10,2000,2017,2
4123,"New Plymouth S D A School",6,2008,2014,3
4123,"New Plymouth S D A School",7,2000,2007,3
4123,"New Plymouth S D A School",8,2003,2017,3
4125,"South City Christian School",5,2015,2017,3
4125,"South City Christian School",6,2000,2007,3
4125,"South City Christian School",7,2003,2014,3
4126,"Palmerston North Adventist Christian School",3,2015,2017,3
4126,"Palmerston North Adventist Christian School",5,2000,2014,3
4126,"Palmerston North Adventist Christian School",6,2003,2007,3
